idx,price,beds,bath,sqft,lot_size,address,lat,long
759,759,930000.0,3.0,2.0,1274.0,5100.0,"3472 Mount Everest Blvd, San Diego, CA 92111",32.8064177,-117.1902331
760,760,649000.0,2.0,2.0,1197.0,9900.0,"12431 Pipo Rd, San Diego, CA 92128",33.0114649,-117.0603072
761,761,2099000.0,4.0,4.0,3102.0,,"17277 Turf Club Dr, San Diego, CA 92127",33.0359762,-117.1549217
762,762,3925000.0,4.0,3.5,3504.0,,"6108 Cardeno Dr, La Jolla, CA 92037",32.826296,-117.247601
763,763,1495000.0,3.0,4.5,1946.0,6555.0,"3536 Albatross St, San Diego, CA 92103",32.7422086,-117.1662946
764,764,1499000.0,2.0,1.0,1672.0,3493.0,"4718-20 Saratoga Ave, Ocean Beach, CA 92107",32.7458221,-117.2445829
765,765,1499000.0,4.0,2.5,1672.0,3493.0,"4718 Saratoga Ave, San Diego, CA 92107",32.7459633,-117.2444976
766,766,469000.0,1.0,1.0,650.0,12.65,"6314 Friars Rd Unit 214, San Diego, CA 92108",32.7668094,-117.1803843
767,767,1049000.0,2.0,2.0,1325.0,,"1205 Pacific Hwy Unit 805, San Diego, CA 92101",32.7183176,-117.1704905
768,768,529900.0,1.0,1.0,746.0,0.69,"777 6th Ave Unit 229, San Diego, CA 92101",32.7132799,-117.1588271
769,769,850000.0,,,,6219.0,"Soledad Ave Unit 17, La Jolla, CA 92037",32.8463124,-117.2620097
770,770,515000.0,3.0,2.0,1224.0,,"2362 Tocayo Ave Unit 91, San Diego, CA 92154",32.5649116,-117.0821194
771,771,947900.0,3.0,3.5,1648.0,,"1045 S 32nd St Unit 2, San Diego, CA 92113",32.6948668,-117.1253299
772,772,675000.0,4.0,2.0,1992.0,7700.0,"5448 Hanna St, San Diego, CA 92105",32.7284151,-117.0779602
773,773,799800.0,6.0,4.0,,,"430 30th St, San Diego, CA 92102",32.7101326,-117.1305426
774,774,600000.0,3.0,1.5,1366.0,5000.0,"3757 Alaska St, San Diego, CA 92154",32.5813709,-117.0527674
775,775,239500.0,2.0,2.0,806.0,2000.0,"1381 Palm Ave Spc 48, San Diego, CA 92154",32.5830242,-117.102922
776,776,845000.0,2.0,2.5,1504.0,1165.0,"2377 Caminito Seguro, San Diego, CA 92107",32.745351,-117.2294313
777,777,975000.0,3.0,3.0,2009.0,2782.0,"6116 Caminito Pan, San Diego, CA 92120",32.7937974,-117.0627897
778,778,150000.0,3.0,2.0,880.0,,"402 63rd St Spc 110, San Diego, CA 92114",32.7079771,-117.0643461
779,779,640000.0,4.0,2.5,1649.0,4117.0,"7930 Tinaja Ln, San Diego, CA 92139",32.6942403,-117.0228371
780,780,6995000.0,5.0,5.5,7595.0,0.53,"3226 Curlew St, San Diego, CA 92103",32.7390622,-117.1679718
781,781,479000.0,3.0,2.0,1222.0,4.0,"7487 Tooma St Unit B, San Diego, CA 92139",32.6795556,-117.0347962
782,782,2395000.0,4.0,3.5,1960.0,,"830-832 Jamaica, San Diego, CA 92109",32.7737736,-117.2506692
783,783,1050000.0,3.0,2.0,1457.0,8800.0,"4179 Galt St, San Diego, CA 92117",32.8375461,-117.2021782
784,784,715000.0,2.0,2.0,1050.0,0.61,"1030 Robinson Ave Unit 203, San Diego, CA 92103",32.746699,-117.1543105
785,785,1299999.0,4.0,2.0,1888.0,,"11646 Negley Dr, San Diego, CA 92131",32.9090998,-117.0819595
786,786,1625000.0,5.0,3.0,2700.0,0.69,"12287 Brickellia St, San Diego, CA 92129",32.9447092,-117.1367928
787,787,1225000.0,3.0,1.5,1530.0,3100.0,"3648 Paul Jones Ave, San Diego, CA 92117",32.805169,-117.2124689
788,788,619645.0,4.0,3.5,1785.0,,"5464 Seacliff Pl Unit 25, San Diego, CA 92154",32.5677072,-117.0116805
789,789,575000.0,2.0,1.0,945.0,,"9916 Paseo Montalban, San Diego, CA 92129",32.9648242,-117.1142692
790,790,539000.0,1.0,1.0,816.0,,"5875 Friars Rd Apt 4410, San Diego, CA 92110",32.7637751,-117.187219
791,791,999000.0,3.0,2.5,1634.0,3561.0,"10835 Caminito Cuesta, San Diego, CA 92131",32.9202333,-117.0645022
792,792,950000.0,2.0,2.0,880.0,7010.0,"3161-63 Imperial Ave, San Diego, CA 92102",32.7061764,-117.1260111
793,793,865000.0,5.0,3.0,2021.0,4842.0,"1482 Ridgeline Ct, San Diego, CA 92154",32.5665386,-117.0320316
794,794,860000.0,2.0,2.5,1146.0,,"4140 Via Candidiz Unit 159, San Diego, CA 92130",32.9503499,-117.2272611
795,795,899999.0,4.0,3.0,1191.0,,"4610 55th St, San Diego, CA 92115",32.7611392,-117.0763053
796,796,874900.0,2.0,2.0,1325.0,,"1199 Pacific Hwy Unit 502, San Diego, CA 92101",32.7172726,-117.1705183
797,797,269000.0,3.0,2.0,880.0,1500.0,"1833 Cindy St, San Diego, CA 92154",32.5868151,-117.0935826
798,798,465000.0,2.0,1.0,796.0,,"3567 Ruffin Rd Unit 134, San Diego, CA 92123",32.8070829,-117.1282642
799,799,1999000.0,4.0,3.0,3300.0,6578.0,"9980 Fox Valley Way, San Diego, CA 92127",33.0122487,-117.1163871
800,800,699000.0,4.0,3.0,2307.0,6300.0,"7772 Shadyglade Ln, San Diego, CA 92114",32.7011435,-117.0319857
801,801,1100000.0,3.0,2.5,1743.0,2661.0,"6560 Caminito Estrellado, San Diego, CA 92120",32.79270510000001,-117.0635223
802,802,1285000.0,4.0,2.5,1977.0,8345.0,"9434 Oviedo St, San Diego, CA 92129",32.9710329,-117.1254412
803,803,450000.0,2.0,2.0,761.0,,"4521 55th St Unit 16, San Diego, CA 92115",32.7592881,-117.0757794
804,804,725000.0,2.0,2.0,1093.0,,"10885 Scripps Ranch Blvd Unit 8, San Diego, CA 92131",32.9156662,-117.1085815
805,805,1175000.0,3.0,2.5,1551.0,4590.0,"14892 Werris Creek Ln, San Diego, CA 92128",32.9854445,-117.070559
806,806,675000.0,2.0,2.0,1114.0,,"7340 Calle Cristobal Unit 94, San Diego, CA 92126",32.9227042,-117.1682837
807,807,1500000.0,4.0,3.0,2543.0,8422.0,"11425 Eastwind Pt, San Diego, CA 92131",32.9116195,-117.0879353
808,808,949900.0,3.0,2.0,1275.0,,"8740 Capricorn Way, San Diego, CA 92126",32.9243884,-117.1358736
809,809,439000.0,1.0,1.0,545.0,0.44,"721 9th Ave Unit 9, San Diego, CA 92101",32.7128295,-117.1560274
810,810,1700000.0,3.0,2.5,1590.0,2798.0,"815 Ormond Ct, San Diego, CA 92109",32.7813447,-117.2520188
811,811,629000.0,1.0,1.5,1110.0,0.34,"3972 Albatross St Unit 406, San Diego, CA 92103",32.7495756,-117.1664329
812,812,985000.0,3.0,2.5,2344.0,,"17562 Bocage Pt, San Diego, CA 92128",33.0338493,-117.0743178
813,813,690000.0,3.0,2.0,1236.0,7370.0,"7090 Bullock Dr, San Diego, CA 92114",32.6970838,-117.0438481
814,814,755000.0,2.0,2.0,983.0,,"13757 Mango Dr, Del Mar, CA 92014",32.9479943,-117.2470354
815,815,589000.0,4.0,1.0,1448.0,7200.0,"2330 Calle Trepadora, San Diego, CA 92139",32.6783092,-117.0581924
816,816,2399000.0,5.0,2.0,1826.0,6963.0,"3090 Hawthorn St, San Diego, CA 92104",32.7278142,-117.1279919
817,817,609000.0,2.0,2.0,1032.0,1.03,"11265 Affinity Ct Unit 107, San Diego, CA 92131",32.923211,-117.1116315
818,818,1188400.0,4.0,2.5,2081.0,6970.0,"2257 Haller St, San Diego, CA 92104",32.7302018,-117.1125723
819,819,2350000.0,2.0,2.0,1597.0,0.25,"3344 Lucinda St, San Diego, CA 92106",32.7194442,-117.2388823
820,820,1049000.0,2.0,2.0,1259.0,1.36,"645 Front St Unit 1704, San Diego, CA 92101",32.7119428,-117.1642559
821,821,987000.0,4.0,2.0,1529.0,,"7723 Hillandale Dr, San Diego, CA 92120",32.8089625,-117.0644447
822,822,1050000.0,4.0,3.0,1740.0,6900.0,"7266 Golfcrest Dr, San Diego, CA 92119",32.8077827,-117.0407458
823,823,1550000.0,2.0,2.0,1572.0,1.77,"100 Harbor Dr Unit 1804, San Diego, CA 92101",32.7293076,-117.1997407
824,824,495000.0,1.0,1.0,641.0,,"3980 8th Ave Unit 111, San Diego, CA 92103",32.7495868,-117.1577451
825,825,950000.0,2.0,2.0,1331.0,3364.0,"10458 Scripps Trl, San Diego, CA 92131",32.915555,-117.079244
826,826,999999.0,3.0,3.0,1342.0,,"8032 Camino Tranquillo Dr, San Diego, CA 92122",32.8633532,-117.218254
827,827,275000.0,1.0,1.0,566.0,0.36,"5061 Marilou Rd Apt 7, San Diego, CA 92102",32.7220388,-117.0858299
828,828,1100000.0,3.0,2.0,1451.0,5400.0,"3715 Martha St, San Diego, CA 92117",32.8345088,-117.2071399
829,829,738800.0,2.0,2.5,1235.0,8.73,"918 Camino De La Reina Unit 54, San Diego, CA 92108",32.7688694,-117.1559804
830,830,465000.0,2.0,1.5,1120.0,,"3616 Lemona Ave Unit C, San Diego, CA 92105",32.744504,-117.084376
831,831,4655000.0,5.0,3.5,2862.0,0.64,"1570 Virginia Way, La Jolla, CA 92037",32.8476536,-117.2656258
832,832,1699000.0,3.0,2.0,2044.0,0.38,"5163 34th St, San Diego, CA 92116",32.7717206,-117.1214887
833,833,1025000.0,3.0,3.0,1501.0,,"2964 Caminito Niquel, San Diego, CA 92117",32.8247924,-117.2230347
834,834,1079000.0,3.0,2.0,1392.0,6700.0,"4710 Chickasaw Ct, San Diego, CA 92117",32.830909,-117.1957004
835,835,900000.0,,,2262.0,4679.0,"635-641 25th St, San Diego, CA 92102",32.712386,-117.139974
836,836,3250000.0,7.0,6.0,4412.0,1.16,"104 Alverson Rd, San Ysidro, CA 92173",32.5559209,-117.051383
837,837,1299000.0,3.0,2.5,1615.0,2926.0,"13564 Elderberry Way, San Diego, CA 92130",32.967057,-117.1768628
838,838,869900.0,1.0,1.0,1302.0,5847.0,"631 Toyne St, San Diego, CA 92102",32.712107,-117.1035988
839,839,949000.0,4.0,2.0,1524.0,6900.0,"8227 Hydra Ln, San Diego, CA 92126",32.9201622,-117.1461906
840,840,2399000.0,3.0,3.0,3323.0,9148.0,"14492 Garden Trl, San Diego, CA 92127",32.9855538,-117.1630092
841,841,499000.0,1.0,1.0,737.0,,"875 G St Unit 204, San Diego, CA 92101",32.7122685,-117.1567796
842,842,1325000.0,4.0,2.5,2575.0,0.25,"17983 Saponi Ct, San Diego, CA 92127",33.0376571,-117.0900958
843,843,595000.0,2.0,2.0,840.0,0.41,"4205 Ohio St Unit 102, San Diego, CA 92104",32.7544036,-117.1285744
844,844,734990.0,,3.5,,,"4159 1/2 38th St, San Diego, CA 92105",32.7525663,-117.1114838
845,845,515000.0,1.0,1.0,597.0,,"7180 Shoreline Dr Unit 5302, San Diego, CA 92122",32.8635432,-117.1975026
846,846,2475000.0,3.0,2.5,2152.0,0.24,"8677 Dunaway Dr, La Jolla, CA 92037",32.8644512,-117.2437053
847,847,1299000.0,3.0,2.0,2122.0,7651.0,"16460 Calle Pulido, San Diego, CA 92128",33.0116484,-117.0713865
848,848,570000.0,2.0,2.0,1140.0,3.99,"18614 Caminito Cantilena Unit 333, San Diego, CA 92128",33.0472364,-117.0717724
849,849,845000.0,2.0,2.0,1021.0,,"325 7th Ave Unit 1701, San Diego, CA 92101",32.7088013,-117.1578046
850,850,699000.0,2.0,1.5,1088.0,0.88,"4560 W Point Loma Blvd, San Diego, CA 92107",32.75228,-117.234835
851,851,450000.0,1.0,1.5,854.0,,"11255 Tierrasanta Blvd Unit 106, San Diego, CA 92124",32.8143503,-117.0863449
852,852,199900.0,2.0,1.5,800.0,,"2750 Wheatstone St Spc 38, San Diego, CA 92111",32.794221,-117.1810688
853,853,699000.0,2.0,2.0,1092.0,4.07,"6655 Canyon Rim Row Unit 210, San Diego, CA 92111",32.7701026,-117.1746728
854,854,995900.0,3.0,2.0,2149.0,,"6666 Crawford St, San Diego, CA 92120",32.7943058,-117.0940948
855,855,949000.0,2.0,2.0,1450.0,7900.0,"16620 Casero Rd, San Diego, CA 92128",33.0149875,-117.0672031
856,856,784900.0,2.0,1.0,801.0,2178.0,"3323 Dwight St, San Diego, CA 92104",32.7436305,-117.1222241
857,857,639900.0,2.0,1.0,1038.0,6000.0,"3524 Meridian Ave, San Diego, CA 92115",32.7450611,-117.0578246
858,858,620000.0,2.0,2.0,888.0,,"4540 Oregon St Unit 1, San Diego, CA 92116",32.7598634,-117.135492
859,859,855000.0,3.0,2.0,1532.0,,"5175 Abuela Dr, San Diego, CA 92124",32.8259706,-117.0967149
860,860,2899000.0,4.0,4.0,2922.0,6800.0,"2516 Deerpark Dr, San Diego, CA 92110",32.7872163,-117.1903709
861,861,850000.0,2.0,2.5,1460.0,,"3972 Albatross St Unit 206, San Diego, CA 92103",32.7495756,-117.1664329
862,862,799000.0,2.0,1.0,936.0,0.26,"5147 Ewing St, San Diego, CA 92115",32.7716682,-117.0612266
863,863,1024000.0,4.0,3.0,1858.0,3617.0,"10891 Caminito Alto, San Diego, CA 92131",32.9203285,-117.0635253
864,864,725000.0,2.0,2.0,1045.0,0.61,"3687 4th Ave Unit 410, San Diego, CA 92103",32.7447747,-117.1612181
865,865,389000.0,1.0,1.0,487.0,0.46,"427 9th Ave Unit 607, San Diego, CA 92101",32.7097813,-117.1561731
866,866,659000.0,2.0,2.0,1165.0,,"4080 Front St Apt 105, San Diego, CA 92103",32.7514512,-117.1653562
867,867,825000.0,3.0,2.0,1275.0,8500.0,"8976 Revelstoke Ter, San Diego, CA 92126",32.934471,-117.1302209
868,868,1150000.0,4.0,3.5,2872.0,3.45,"18167 Colonnades Pl, San Diego, CA 92128",33.0408028,-117.0726277
869,869,650000.0,3.0,2.0,1455.0,8522.0,"17459 Plaza Animado Unit 130, San Diego, CA 92128",33.0285842,-117.0547927
870,870,499000.0,1.0,1.0,609.0,2.63,"13754 Mango Dr Unit 312, Del Mar, CA 92014",32.9477899,-117.2478761
871,871,395000.0,1.0,1.0,540.0,,"4262 Wilson Ave Unit 4, San Diego, CA 92104",32.7545039,-117.1171398
872,872,825000.0,3.0,2.0,1350.0,7400.0,"8776 Argo Ct, San Diego, CA 92123",32.7898638,-117.142721
873,873,2750000.0,3.0,2.0,2021.0,9000.0,"5841 Ravenswood Rd, La Jolla, CA 92037",32.8184861,-117.2631337
874,874,3400.0,3.0,1.5,1050.0,,"5222 San Bernardo Ter, San Diego, CA 92114",32.699564,-117.0824192
875,875,538800.0,2.0,2.0,1041.0,3.11,"9795 Mesa Springs Way Unit 92, San Diego, CA 92126",32.900246,-117.1178527
876,876,1349000.0,2.0,2.5,2101.0,2.19,"5161 Renaissance Ave Unit A, San Diego, CA 92122",32.86566030000001,-117.2057759
877,877,560000.0,3.0,1.5,964.0,6200.0,"7843 Gribble St, San Diego, CA 92114",32.7029999,-117.0322615
878,878,759000.0,3.0,2.5,2087.0,,"4633 Collwood Ln, San Diego, CA 92115",32.7669387,-117.0843485
879,879,949000.0,3.0,2.0,1442.0,6400.0,"3632 Armstrong St, San Diego, CA 92111",32.8095728,-117.1624348
880,880,1999000.0,4.0,3.0,1958.0,6300.0,"3659 Moultrie Ave, San Diego, CA 92117",32.8053148,-117.2088856
881,881,629000.0,1.0,1.0,691.0,,"8520 Via Mallorca Unit B, La Jolla, CA 92037",32.8618533,-117.2334162
882,882,1049000.0,3.0,2.0,1228.0,0.48,"3236 N Mountain View Dr, San Diego, CA 92116",32.7682872,-117.1237867
883,883,875000.0,3.0,2.0,1139.0,1.65,"4639 Executive Dr Unit 53, San Diego, CA 92121",32.876278,-117.2080742
884,884,1279000.0,4.0,2.0,1464.0,8000.0,"6071 Dunant St, San Diego, CA 92122",32.8512485,-117.2188544
885,885,1299000.0,4.0,2.0,1750.0,,"4461-63 42nd St, San Diego, CA 92116",32.7582922,-117.1047175
886,886,1199900.0,3.0,2.5,2092.0,7073.0,"13855 Lewiston St, San Diego, CA 92128",32.9730276,-117.0766271
887,887,599900.0,2.0,2.0,1052.0,3.1,"9936 Scripps Westview Way Unit 156, San Diego, CA 92131",32.9234568,-117.1137453
888,888,998000.0,4.0,3.0,1939.0,6.44,"12292 Paseo Lucido Apt B, San Diego, CA 92128",33.0072998,-117.0675938
889,889,725000.0,3.0,2.0,1234.0,5600.0,"5592 56th Pl, San Diego, CA 92114",32.7123425,-117.0761214
890,890,650000.0,2.0,2.0,1204.0,6300.0,"5036 Date Pl, San Diego, CA 92102",32.7236107,-117.0863265
891,891,539000.0,1.0,1.0,654.0,,"3790 Florida St Unit B214, San Diego, CA 92104",32.7475107,-117.1440651
892,892,749000.0,2.0,2.5,1018.0,,"801 W Hawthorn St Unit 106, San Diego, CA 92101",32.7260523,-117.1697037
893,893,559900.0,2.0,2.0,1228.0,5.21,"425 Meadowbrook Dr S Unit 166, San Diego, CA 92114",32.7078139,-117.0329972
894,894,925000.0,4.0,2.0,1915.0,5227.0,"7531 New Salem St, San Diego, CA 92126",32.9151373,-117.1600913
895,895,675000.0,3.0,2.0,1370.0,8673.0,"352 65th St, San Diego, CA 92114",32.7079711,-117.0581924
896,896,630000.0,2.0,2.0,1017.0,1.88,"640 Camino De La Reina Apt 1101, San Diego, CA 92108",32.7672822,-117.1589502
897,897,999999.0,3.0,2.0,1230.0,4442.0,"3805 Louisiana St, San Diego, CA 92104",32.7475685,-117.1398259
898,898,3475000.0,4.0,3.0,3410.0,6943.0,"4455 Monaco St, San Diego, CA 92107",32.7235237,-117.2549124
899,899,749000.0,3.0,2.5,1745.0,1.19,"9345 Lake Murray Blvd Unit A, San Diego, CA 92119",32.814225,-117.008955
900,900,935000.0,4.0,2.5,1836.0,,"7805 Mission Montana Pl, San Diego, CA 92120",32.812537,-117.067059
901,901,1070000.0,2.0,2.0,1465.0,,"2358 Torrey Pines Rd Unit 21, San Diego, CA 92037",32.8510179,-117.2526618
902,902,2495000.0,3.0,3.5,2033.0,,"822 Kennebeck Ct, San Diego, CA 92109",32.77531099999999,-117.251426
903,903,699900.0,2.0,1.5,1098.0,,"1275 River Vista Row Unit 137, San Diego, CA 92111",32.76906,-117.17623
904,904,859000.0,2.0,2.5,1306.0,,"16174 Veridian Cir, San Diego, CA 92127",33.0098903,-117.1246821
905,905,539000.0,2.0,2.0,980.0,,"17637 Pomerado Rd Unit 218, San Diego, CA 92128",33.0344088,-117.0588645
906,906,1795000.0,3.0,2.0,1410.0,4835.0,"769 Colima St, La Jolla, CA 92037",32.8120155,-117.2615262
907,907,1249000.0,4.0,3.0,1798.0,5630.0,"13459 Chaco Ct, San Diego, CA 92129",32.9637649,-117.1408369
908,908,3145000.0,4.0,4.5,2470.0,,"5445 Castle Hills Dr, San Diego, CA 92109",32.8141799,-117.2476095
909,909,695000.0,3.0,2.0,1168.0,6800.0,"5050 Reynolds St, San Diego, CA 92113",32.6947109,-117.0866023
910,910,625000.0,2.0,1.5,924.0,3.13,"12234 Rancho Bernardo Rd Unit B, San Diego, CA 92128",33.0201967,-117.0657239
911,911,1150000.0,3.0,2.0,1316.0,0.57,"5521 Cloud Way, San Diego, CA 92117",32.8433633,-117.1874304
912,912,1200000.0,4.0,2.0,1543.0,6300.0,"4704 Robbins St, San Diego, CA 92122",32.8551153,-117.1931275
913,913,2300000.0,4.0,2.5,3000.0,0.39,"4384 Arcadia Dr, San Diego, CA 92103",32.7575217,-117.1734167
914,914,1800000.0,5.0,4.0,3498.0,8194.0,"11244 Gatemoore Way, San Diego, CA 92131",32.9247432,-117.0872458
915,915,2695000.0,4.0,3.5,3544.0,0.23,"1288 Myrtle Ave, San Diego, CA 92103",32.7424333,-117.1514293
916,916,574900.0,1.0,1.0,801.0,,"2400 5th Ave Unit 326, San Diego, CA 92101",32.7308634,-117.1607398
917,917,1075000.0,3.0,2.5,1974.0,,"16148 Veridian Cir, San Diego, CA 92127",33.0103605,-117.1245831
918,918,649000.0,2.0,2.0,1090.0,,"11360 Portobelo Dr Unit 6, San Diego, CA 92124",32.8406897,-117.081685
919,919,1299000.0,3.0,3.0,1758.0,4060.0,"3994 Carmel Brooks Way, San Diego, CA 92130",32.9425285,-117.2286485
920,920,1430000.0,3.0,2.0,1404.0,,"5141 Dubois Dr, San Diego, CA 92117",32.8386548,-117.1998812
921,921,659900.0,3.0,1.0,948.0,0.24,"6020 Schuyler St, San Diego, CA 92139",32.6789955,-117.0621001
922,922,640000.0,4.0,2.0,1257.0,5700.0,"3781 Chanute St, San Diego, CA 92154",32.5850357,-117.0523076
923,923,1575000.0,2.0,2.0,1673.0,,"7555 Eads Ave Unit 2, La Jolla, CA 92037",32.8411287,-117.2748745
924,924,1599900.0,4.0,2.5,2869.0,5838.0,"12012 Windom Peak Way, San Diego, CA 92131",32.9367157,-117.081178
925,925,585000.0,2.0,2.0,1455.0,6.93,"17473 Plaza Abierto Unit 31, San Diego, CA 92128",33.0295128,-117.057354
926,926,1899000.0,4.0,2.0,1912.0,0.23,"2401 Baja Cerro Cir, San Diego, CA 92109",32.8163425,-117.2312573
927,927,699000.0,3.0,2.0,1173.0,6600.0,"7970 San Felipe St, San Diego, CA 92114",32.7077308,-117.0310661
928,928,749000.0,4.0,2.5,1386.0,,"5596 Caminito Jose, San Diego, CA 92111",32.8146677,-117.1785161
929,929,599000.0,2.0,2.0,1431.0,3.86,"17451 Plaza Dolores, San Diego, CA 92128",33.0284966,-117.0513221
930,930,2825000.0,8.0,5.5,,7931.0,"3536-40 Georgia St, San Diego, CA 92103",32.7430588,-117.1452742
931,931,799000.0,3.0,2.0,1506.0,4.72,"16424 Avenida Venusto Unit A, San Diego, CA 92128",33.0122752,-117.075156
932,932,1495000.0,5.0,4.0,1802.0,4948.0,"1602-1608 Meade Ave, San Diego, CA 92116",32.757413,-117.1486165
933,933,1069999.0,4.0,3.0,1685.0,,"3505 Ediwhar Ave, San Diego, CA 92123",32.8067352,-117.1363332
934,934,975000.0,7.0,3.0,1500.0,3773.0,"1807-9 Felton St, San Diego, CA 92102",32.7247243,-117.1224396
935,935,529000.0,2.0,2.0,971.0,,"6065 Estelle St Unit 14, San Diego, CA 92115",32.7582292,-117.066985
936,936,539000.0,1.0,1.0,623.0,,"1431 Pacific Hwy Unit 503, San Diego, CA 92101",32.7203245,-117.1704838
937,937,990000.0,3.0,2.5,1579.0,,"9731 Stonecrest Blvd, San Diego, CA 92123",32.801732,-117.11661
938,938,3999000.0,5.0,4.5,4055.0,7000.0,"4386 Newport Ave, San Diego, CA 92107",32.7405002,-117.2402603
939,939,874000.0,4.0,2.0,1152.0,5700.0,"8840 Lassie Ln, San Diego, CA 92123",32.8023272,-117.136517
940,940,1059000.0,4.0,2.0,1584.0,6289.0,"3022-24 Jemez Dr, San Diego, CA 92117",32.8324153,-117.2196491
941,941,865000.0,3.0,2.0,1240.0,,"10167 Spring Manor Ct, San Diego, CA 92126",32.90285600000001,-117.1345409
942,942,1199000.0,5.0,3.0,2064.0,7700.0,"8530 Harwell Dr, San Diego, CA 92119",32.8106703,-117.0165359
943,943,1599000.0,2.0,2.0,1191.0,,"4767 Ocean Blvd Unit 205, San Diego, CA 92109",32.8008688,-117.2577183
944,944,735587.0,2.0,2.0,1197.0,,"17051 Acena Dr Lot 356, San Diego, CA 92128",33.0218289,-117.0702602
945,945,3435000.0,4.0,4.5,4640.0,0.95,"14154 Caminito Vistana, San Diego, CA 92130",32.9748967,-117.155657
946,946,1459000.0,2.0,2.5,1390.0,0.57,"745 Diamond St, San Diego, CA 92109",32.7990291,-117.256643
947,947,799000.0,4.0,2.5,1578.0,,"17211 Caminito Canasto, San Diego, CA 92127",33.028701,-117.0819044
948,948,5597000.0,4.0,4.5,3479.0,,"5251 Chelsea St, La Jolla, CA 92037",32.8081508,-117.2640982
949,949,850000.0,2.0,1.0,1114.0,5000.0,"4622 Natalie Dr, San Diego, CA 92115",32.7616873,-117.0937731
950,950,560000.0,2.0,2.0,1058.0,0.71,"5170 Clairemont Mesa Blvd Unit 19, San Diego, CA 92117",32.8347127,-117.179357
951,951,1750000.0,3.0,3.0,2166.0,,"5131 Marlborough Dr, San Diego, CA 92116",32.7708795,-117.1061835
952,952,579000.0,2.0,2.0,1047.0,,"6757 Friars Rd Unit 40, San Diego, CA 92108",32.7674934,-117.1735094
953,953,929000.0,2.0,2.0,1735.0,,"2712 Piantino Cir, San Diego, CA 92108",32.784336,-117.131542
954,954,2195000.0,6.0,4.0,4125.0,8205.0,"11663 Spruce Run Dr, San Diego, CA 92131",32.9315522,-117.0870619
955,955,475000.0,2.0,1.0,836.0,,"6878 Navajo Rd Unit 41, San Diego, CA 92119",32.8038645,-117.0473356
956,956,2395000.0,5.0,4.5,3784.0,8043.0,"15776 Kristen Gln, San Diego, CA 92127",33.015243,-117.1389067
957,957,399999.0,2.0,1.5,952.0,,"293 Sycamore Rd Unit 15, San Ysidro, CA 92173",32.5491971,-117.0459282
958,958,4299000.0,3.0,3.5,3311.0,,"1045 Van Nuys St, San Diego, CA 92109",32.8122175,-117.2552799
959,959,680000.0,1.0,1.0,1040.0,0.35,"2701 2nd Ave Unit 301, San Diego, CA 92103",32.749789,-117.1676501
960,960,1795000.0,4.0,4.0,2682.0,6447.0,"3243 Harbor View Dr, San Diego, CA 92106",32.7196466,-117.2373206
961,961,749900.0,3.0,2.0,1040.0,6000.0,"3075 Admiral Ave, San Diego, CA 92123",32.7990809,-117.1296234
962,962,775000.0,2.0,2.0,956.0,,"3550 Lebon Dr Unit 6210, San Diego, CA 92122",32.8691673,-117.2257705
963,963,415000.0,1.0,1.0,616.0,,"10737 San Diego Mission Rd Unit 207, San Diego, CA 92108",32.783163,-117.1076451
964,964,1975000.0,4.0,2.5,2838.0,4282.0,"2902 W Porter Rd, San Diego, CA 92106",32.7336304,-117.220163
965,965,575000.0,2.0,2.0,1143.0,,"1333 8th Ave Unit 805, San Diego, CA 92101",32.7192403,-117.1571601
966,966,2395000.0,5.0,4.0,2150.0,,"5073-79 Lotus St, San Diego, CA 92107",32.7533089,-117.24755
967,967,1050000.0,3.0,3.5,1769.0,,"2875 B St, San Diego, CA 92102",32.7177242,-117.1321331
968,968,1499000.0,3.0,3.0,2088.0,,"2114 Westland Ave, San Diego, CA 92104",32.7275634,-117.1205695
969,969,630000.0,2.0,1.0,1297.0,,"6110 Calle Mariselda Unit 304, San Diego, CA 92124",32.8344829,-117.0973263
970,970,1850000.0,2.0,2.5,1940.0,1.37,"700 Front St Unit 1202, San Diego, CA 92101",32.7130581,-117.1651526
971,971,2170500.0,4.0,4.5,3182.0,,"6442 Fischer Sendero Collection Way # 79, San Diego, CA 92130",32.97024530000001,-117.1806634
